Processed Text,Original Scores,Class
high crime carry almost organic intrigue government marinelegal mystery movie serve stuff nearly subliminally oldhat province male intrigue,0.08666666666666667,1
movie bad thing chan do united states,-0.6999999999999998,-2
explosion essentially ruin rather overpower fiction movie,0.0,0
ludicrous film predictable every turn,-0.2,-1
incredibly irritate comedy thoroughly vacuous people manage embody bad excess nouvelle vague without sense fun energy,4.163336342344337e-17,1
film desperately sink comedy futility,-0.6,-2
instead balanced film explain zeitgeist x game get cinematic postcard superficial unrealize,-0.2,-1
crassness reactionary thriller match ridiculousness premise,0.0,0
wish would gone overthetop instead try way,0.0,0
superior plotline nt quite enough drag along dead lrb water rrb weight,0.09999999999999999,1
film nt really care thousand americans die hideously care ryan meet future wife make start cia,0.1,1
adrift bentley hudson stare sniffle respectively ledger attempt vain prove moviestar intensity overcome bad hair design,-0.3499999999999999,-1
hour half wonder sometimes amusedly sometimes impatiently strenuously unconventional movie suppose discover answer conventional,-0.16984126984126982,-1
linklat fan pretentious type want appear avantgarde suck project,-0.3,-1
woefully dull redundant concept bear whiff exploitation despite iwai vaunt empathy,-0.24583333333333335,-1
screenwriter chris ver weil direct debut goodnature never dull virtue small easily overshadow predictability,0.10729166666666667,1
really want understand story really far well serve source material,0.15000000000000002,1
mildly sentimental unabashedly consumerist studiously inoffensive completely disposable,-0.075,-1
like title character esther kahn unusual unfortunately also irritate,-0.15,-1
star help give spark chasing amy change lane fall flat thinking man cia agent jack ryan summer new action film sum fear,0.07045454545454545,1
summary plot nt quite justice awfulness movie come painfully execution,-0.7,-2
every conceivable mistake director could make filming opera perpetrate,0.1,1
snoot doubt rally cause trot threadbare standby like masterpiece triumph malarkey rarely establish filmmaker ardently waste viewer time gobbler like,0.04999999999999999,1
lrb film rrb taste shock humor wear thin wean comedy tom green farrelly brother,-0.30000000000000004,-1
enjoyment hinge personal threshold watch sad endearing character extremely unconventional thing,-0.03125,-1
legendary shlockmeister ed wood ever make movie vampire probably would look lot like alarm production adapt anne rice novel vampire chronicle,1.0,2
hardly nuance portrait young woman breakdown film nevertheless work scare,-0.09583333333333334,-1
interminably bleak say nothing bore,-1.0,-2
thing really get weird though particularly scary movie portent content,-0.26666666666666666,-1
difficult discern crazy work disturb genius merely minute postadolescent electra rebellion,-0.5333333333333333,-2
bog badly absorb jia moody badboy behavior portray onenote performance,-0.6999999999999998,-2
camera whirl,0.0,0
camera twirl,0.0,0
oh look clever angle,0.16666666666666666,1
wow jump cut,0.1,1
demme finally succeed diminish stature oscarwinning master lowly studio hack,0.0,0
action scene suspense car pileup plot hole big enough train car drive kaos nt blow,0.03333333333333333,1
almost feel movie interested entertain amuse we,0.25,1
put washington honest working man john q archibald pedestal keep lift pedestal high,0.38,1
ultimately film amount lecture techgeek sort thing,0.0,0
far enjoyable predecessor,0.3,1
lrb gayton script rrb telegraphs every discovery layer gloss convenience,0.0,0
full frontal open today nationwide could almost classify movieindustry satire lack generous inclusiveness genre definitive disingenuous feature,0.175,1
ragbag cliche,0.0,0
rough trade punchandjudy act nt play well play bad,-0.3999999999999999,-1
three lead produce adequate performance miss material depth feeling,0.3333333333333333,1
possible something hip transgressive attempt stubbornly refuse gel result puzzle unsettling,-0.25,-1
painfully unfunny farce traffic tired stereotype encumber complication bear story,-0.5,-1
short sweet also anything else slight tadpole pull back consequence action revelation,0.056666666666666664,1
moment pretty far treasure,0.175,1
expect college comedy target audience nt graduate junior high school,0.16,1
collateral damage offer formula payback big payoff explosion tend simply hit mark pyrocorrectly,0.0,0
plan make enough inspiring tale survival wrap heartpounde suspense stylish psychological thriller flop surely souffl go wrong,0.16666666666666666,1
instead let laugh come may lawrence unleash trademark misogyny er comedy like human volcano overflow septic tank take pick,0.15,1
know ten buck spend ticket,0.0,0
send cranky,0.0,0
nt get pay enough sit crap like,-0.4,-1
even predictable clicheridden endeavor predecessor,-0.2,-1
whole thing play like tired tyco ad,-0.1,-1
film nt show enough creative process even create nonfan figure make wilco big deal,0.16666666666666666,1
soupy end result odd distinction playful without fun,0.06666666666666667,1
nt know steven seagal consider star keep cast action film none ever good make money,0.39999999999999997,1
even intentionally low standard fratboy humor sorority boy bowser,0.0,0
one welltimed explosion movie knockout hundred numb,-0.6,-2
proof ballistic eck vs sever,0.0,0
halfway however suck dry undead action flick formula blade ii mutate grossout monster movie effect silly scary,-0.24166666666666667,-1
weight slow uninvolving storytelle flat acting,-0.10833333333333335,-1
ca nt accuse kung pow misfire since exactly want atrociously mindnumbingly indescribably bad movie,-0.3374999999999999,-1
unfortunately prefer simple misfire,-0.2333333333333333,-1
nt one moment film surprise delight,0.0,0
would nt nice guy get taste like side bra,0.6,2
movie essentially series fleetingly interesting actor moment,0.25,1
information already appear one forum another matter broomfield dress tend speculation conspiracy theory good circumstantial evidence,0.7,2
movie certain scene particular bring uncomfortably close lose lunch,-0.03968253968253969,-1
secret time travel discover indulge reject bore see piece crap,-0.6000000000000001,-2
smug artificial illconstructe fatally overlong never find consistent tone lack bite degenerate pious preachy soap opera,-0.1375,-1
chelsea wall case many chef fuss weak recipe,0.0625,1
every joke repeat least four time,-0.3,-1
every joke repeat least four time,-0.3,-1
every joke repeat least annoying nt,-0.55,-2
come across fairly weak retooling,-0.375,-1
lousy lead performance keep movie ever reach comic height obviously desire,-0.08333333333333333,-1
piece hot chick hilarious schneider performance fine real shame much movie animal slapdash mess,0.23194444444444443,1
lrb create rrb bad kind mythologizing kind sacrifice real heroism abject suffer melodrama,0.08000000000000004,1
movie resolutely avoid comic possibility situation become one dumb high school comedy sex gag prom date,0.011666666666666667,1
earnest heartfelt undernourish plod,-0.1,-1
sugarcoat rocky whose valuable message forget minute last trombone honk,0.0,0
romanek keep add flourish artsy fantasy sequence simply feel wrong,-0.25,-1
cheapen overall effect,0.0,0
complexity realistic human behavior episode general hospital,0.07222222222222223,1
acceptable way pass little hour moviegoer age unlikely inspire anything visit mcdonald let alone savvy street activism,-0.34375,-1
lrb allen rrb make piffle long hollywood ending may way say piffle airhead movie business deserve right,0.11785714285714285,1
exercise cynicism every bit ugly shabby digital photography muddy sound,-0.09999999999999998,-1
good enough pass litmus test generation gap bad enough repulse generation fan,2.7755575615628914e-17,1
movie silly beyond comprehension even nt silly would still beyond comprehension,-0.5,-1
watchable point situation dialogue spin hopelessly control say carol kane appear screen,0.0,0
scriptwriter less menace society film character,-0.16666666666666666,-1
merchant nt direct movie much produce like sausage,0.15000000000000002,1
film nearly terminal case cut neither funny charming think,0.3499999999999999,1
gunfest rock concert,0.0,0
frightful vanity film doubt pay debt miramax feel owe benigni,0.0,0
muddy psychological thriller rife miscalculation,0.0,0
make say obvious abandon hope good movie ye enter,0.35,1
original enough,0.1875,1
listless scifi comedy eddie murphy deploy two guise elaborate futuristic set particularly memorable effect,0.5,1
little supersize infomercial cablesport channel summer x game,-0.29375,-1
generic bloodbath often become laughably unbearable nt merely offensive,-0.3333333333333333,-1
julie davis kathie lee gifford film director sadly prove ego nt always go hand hand talent,-0.5,-1
unholy mess drive pathetic idea shoot something crummylooke videotape must label hip innovative realistic,-0.12708333333333335,-1
story pathetic gag puerile,-1.0,-2
curiously super trooper suffer nt enough vice merit minute length,0.16666666666666666,1
bland utterly forgettable might well title generic jennifer lopez romantic comedy,-0.16666666666666666,-1
send copyof film review dvd,0.0,0
free,0.4,1
still want money back,0.0,0
plod along methodically somehow assumption dead wife communicate beyond grave framework even remotely new interesting,0.05909090909090908,1
hard believe relationship like holly marina could survive hothouse emotion teendom longevity get inexplicable characterization turn crassly reductive,-0.4458333333333333,-1
familiar basically sort cautionary tale old angel dirty face appear,-0.041666666666666664,-1
passable enough shootout ok court house life type flick,0.25,1
strictly middle road,0.0,0
although purportedly study modern alienation really little particularly slant gay sm fantasy enervate deadeningly drawnout,0.14895833333333333,1
first minute worth see movie sink abyss clichs depression bad alternative music,-0.04999999999999993,-1
one doubt filmmaker motive guy still feel counterproductive,0.0,0
slow uneventful ride around pretty tattere old carousel,0.016666666666666653,1
little visible talent energy colin hank bad need major acting lesson maybe little coffee,-0.20249999999999996,-1
feardotcom making interesting meditation ethereal nature internet otherworldly energy could channel simply become routine shocker,0.25,1
meatballs baremidriff generation,0.0,0
wellmeane fault antwone fisher manage dubious feat turn one man triumph everyman romance comedy,0.0,0
seemingly disgusted lazy material finish product unshapely look director fisher stevens inexplicably dip key moment film wake life water color,-0.4625,-1
formula promise new kind high deliver old bad trip,0.059272727272727296,1
everything right blade wrong sequel,-0.10714285714285715,-1
energetic stunt sequence briefly enliven film wheeze terrorist subplot nt stamina minute run time protagonist bohemian boorishness mars spirit good clean fun,0.37333333333333335,1
film produce jerry bruckheimer direct joel schumacher reflect bad shallow style wildly overproduce inadequately motivate every step way demographically target please every one lrb one rrb,-0.2083333333333333,-1
disney ransacks archive quickbuck sequel,0.0,0
coarse cliche clunky trifle romantic comedy opposite attract well reason screenplay demand squander charm star hugh grant sandra bullock,0.0,0
anyone suffer film deserve least big box consolation candy,-0.15,-1
much move emotional tumult lrb franois michle rrb relationship depend lot interesting likable find,0.3,1
presume audience wo nt sit still sociology lesson however entertainingly present trot conventional sciencefiction element bugeye monster futuristic woman skimpy clothe,-0.07142857142857142,-1
collapse minute slaphappy series adolescent violence,0.0,0
follow thing entertain bad sound lack climax bad watch seinfeld lrb also one film producer rrb everything look like good guy,-0.07499999999999993,-1
attal hangup surround infidelity oldfashione dare say outdated wonder could nt bring something fresher proceeding simply accident,-0.20000000000000004,-1
obvious obnoxious didactic burlesque,-0.25,-1
surprising thing film actually release theater,0.35,1
michele brainless flibbertigibbet hard take spiritual quest seriously,-0.20833333333333334,-1
ultimately clarity matter break code make movie,0.0,0
enigma lack,0.0,0
pottymouthe enough pg yet hilariously raunchy south park strangely schizo cartoon seem suit neither kid adult,-0.11250000000000002,-1
moment ultimately curmudgeon nt quite make cut place list favorite,0.25,1
distinctly minor effort see well advantage cable especially consider barely featurelength run time one hour,0.0,0
movie deadly dull watch proverbial paint dry would welcome improvement,0.14722222222222223,1
end tuck everlasting fall victim everlasting conundrum experience every human ever live much little time,-0.031534090909090914,-1
rather less sum underventilate prefil confrontation,-0.16666666666666666,-1
mckay show crushingly little curiosity illequippe examine interior live character film much less incorporate narrative,-0.0726010101010101,-1
play like series vignette clip film still look common throughline,-0.3,-1
new yorker always seem find oddest place dwell,0.13636363636363635,1
amid shock curiosity factor film corny examination young actress try find way,0.1,1
yes spirit away triumph imagination also failure storytelle,-0.3166666666666667,-1
characteristically engorge sloppy comingofage movie,-0.4166666666666667,-1
somewhat disappointing meandering saga,-0.6,-2
whenever think see end movie cut new scene also appear end,0.13636363636363635,1
get another scene another,0.0,0
begin long end credit desert rain,-0.05,-1
empty ugly exercise druggy trancenoir trumpedup street credibility,-0.39999999999999997,-1
screenplay cowritten director imogen kimmel lack wit necessary fully exploit comic element premise make proceeding bizarre actually amusing,0.3125,1
milieu wholly unconvincing histrionic reach truly annoying pitch,-0.8,-2
unfunny comedy lot static set up much camera movement scene take place indoor formal setting motionless character,0.35,1
story build potentially interesting idea first two ruin amateurish writing act third feel limit short running time,0.06999999999999999,1
except paymer boss ultimately express empathy bartleby pain performance stylize drain human emotion,0.0,0
doubt delight plympton legion fan other may find minute shenanigan exhaust,-0.125,-1
laugh rare snake foo yung,0.3,1
film celebrate radical nonconformist value case fire,0.0,0
lazily glumly settle traditional reserved kind filmmake,0.11666666666666665,1
knockaround guy play like student film two guy desperately want quentin tarantino grow,-0.6,-2
lack idol energy passion detail,0.0,0
mattei completely lose film circular structure ever offer insightful discourse well love time money,0.3,1
briefly flirt player masochism point real interest audience sadism evade completely,0.0625,1
holland let thing peter midway notably well act far less crass recent effort burgeon genre film black urban professional,0.05238095238095238,1
every articulate player skateboarder tony hawk bmx rider mat hoffman half dozen young turk angle see many time work word radical suck sentence,0.14444444444444446,1
fresh idea core tale,0.3,1
impenetrable insufferable ball pseudophilosophic twaddle,0.0,0
unfortunate wallace write gibson braveheart well recent pearl harbor irrepressible passion sappy situation dialogue,-0.25,-1
like movie know would like go one step,0.0,0
leave slightly disappoint nt,-0.16666666666666666,-1
dreary tale middleclass angst,0.0,0
movie power poetry passion precious little either,0.15625,1
lrb jackson bledel rrb seem pick acting chop look appeal preteen crowd,0.0,0
lillard cardellini earn scooby snack anyone else,0.0,0
like schindler list grey zone attempt grandiloquent end merely pretentious grisly sort way,-0.31666666666666665,-1
unremittingly ugly movie look listen think quite possibly sturdy example yet dv revolution cheapen artistry make film,-0.35,-1
lrb screenwriter rrb pimental take farrelly brother comedy feminize rather poor imitation,-0.26666666666666666,-1
kind sad many people put much time energy turkey,0.2,1
friday next lot bluster bite,0.0,0
juxtaposition overwrought existentialism stomachchurne gore forever verge either crack throwing,0.0,0
decidedly mix bag,0.0,0
cheesy backdrop ridiculous action sequence many tired joke man heel,-0.12666666666666665,-1
ice cube nt quite ripe screwball idea friday next spread pretty thin,-0.05000000000000001,-1
everything film work include somewhat convenient end,0.0,0
character cast impossibly contrive situation totally estrange reality,-0.3333333333333333,-1
everything else high crime like military system justice portray tiresomely regiment,-0.14666666666666667,-1
dreadful,-1.0,-2
nt blame eddie murphy nt owen wilson know movie must story script,0.0,0
sweet home alabama certainly wo nt remember one lrb witherspoon rrb well film,0.28214285714285714,1
hard may believe earth surprisingly similar teen drama well film,-0.09722222222222222,-1
lazy writing,-0.25,-1
even kid deserve well,0.0,0
pretension disposable story sink movie,0.0,0
diesel nt actor save,0.0,0
bravo reveal true intent film carefully select interview subject construct portrait castro predominantly charitable see propaganda,0.11666666666666667,1
preachy parable stylize touch john woo bullet ballet,-0.2,-1
frank capra play story straight,0.2,1
film nt really believe break mood absurdly inappropriate comedy scene,-0.15,-1
start original story instead slap extreme humor grossout gag top old crap,0.009999999999999986,1
problem part film deadly dull,-0.2916666666666667,-1
handle correctly wilde play masterpiece elegant wit artifice,0.5,1
alas collapse like overcook souffl,-0.4,-1
sorority boy funny movie pretty bad,-0.06666666666666661,-1
bizarre piece work premise dialogue level kid television plot thread morose teen pregnancy rape suspect murder,0.2,1
paul bettany good ultraviolent gangster wannabe movie certainly number,0.45714285714285713,1
gag wear bit thin year though nt ask still find chuckle,-0.4,-1
uplift drama antwone fisher nt however original,0.375,1
often likable often meander low energy eager quirky moment little oldfashioned storytelling would come handy,0.1825,1
certain distasteful child adult alike eight crazy night total misfire,-0.16428571428571428,-1
elaborate special effect take centre screen human story push one side,0.28571428571428575,1
showtime nt particularly assaultive still make feel never want see another car chase explosion gunfight,0.16666666666666666,1
character clinically depress abandon slim hope dream,-0.06666666666666667,-1
tuxedo send back tailor major alteration,0.03125,1
problem difficult movie movie ask audience meet halfway connect dot instead thing spell,-0.5,-1
first give audience reason want put effort,0.25,1
do thousand time already well,0.0,0
offensive nt waste good cast film denial sincere grief mourn favor bogus spiritualism,0.04999999999999999,1
sink way much indulgence scenechewing teethgnashe actorliness,0.2,1
fan plympton short may marginally enjoy film doubtful listless feature win new viewer,0.10727272727272727,1
barrel along start become mire sentimentality,0.0,0
none sound promise indeed first half sorority boy appal comedy ever spill projector lens,0.16111111111111112,1
kind movie leave vague impression nasty aftertaste little clear memory operational mechanic,-0.19749999999999998,-1
punchdrunk love convince brilliance person want smash face,0.5,1
overly oldfashione sudsy plot heavyhande effort modernize encomia diversity tolerance,0.0,0
trashy teensleaze equivalent showgirl,0.0,0
production detail lavish film little insight historical period artist particularly sand develop notorious reputation,-0.0069444444444444475,-1
crass insult homage great film like like hot john wayne classic,0.4055555555555556,1
positive thing say new rob schneider vehicle,0.18181818181818182,1
well pathetic animal,-1.0,-2
sympathy empathy pity fogging screen secret life enter land unintentional melodrama tiresome love triangle,-0.16,-1
problematic character overly convenient plot twist foul shum good intention,0.7,2
blade runner would look like lowbudget series uhf channel,0.0,0
value straighttovideo movie biggername cast get full theatrical release,0.175,1
lackadaisical plotting mindless action benjamin evoke bottom tier blaxploitation flick,-0.05,-1
never quite make boiling point manage sustain good simmer run time,0.7,2
loud silly stupid pointless,-0.3625,-1
mandel holland direction uninspired scripting unsurprising performance phifer black ultimately win,0.044444444444444474,1
find wish another movie,0.0,0
yawnprovoke little farm melodrama,-0.24375,-1
one set sense humor nerve speak,0.0,0
seriously rent disney version,-0.3333333333333333,-1
david letterman onion prove bad tragedy fertile source humor lawrence fleeting grasp develop,-0.6999999999999998,-2
like parade predecessor halloween gory slashfest,-0.375,-1
ca nt escape past nt want,-0.25,-1
abandon leave want abandon theater,0.0,0
problem idea creation go,0.0,0
liveaction cartoon fastmove cheerfully simplistic minute exaggerated action put together preteen boy mind,-0.3,-1
loquacious dreary piece business,0.0,0
audience feel exhaustion watch movie dark lrb dark green exact rrb sour bloody mean,-0.2160714285714286,-1
director hoffman writer kline agent serve detention,0.0,0
dodgy mixture cutesy romance dark satire murder mystery,-0.15,-1
meticulously mount exasperatingly wellbehave film tick kahlo lifetime milestone dutiful precision tax accountant,0.0,0
time favor could give audience time day concentrating element reveal alienation among culture people sadly hostile odd one another recklessness retaliation,-0.3333333333333333,-1
sure take long heal welt johnny knoxville stomach riotcontrol projectile torture psyche,0.225,1
serve sara long way go reach level crudity late austin power extravaganza nothing match movie intermittent moment inspiration,-0.175,-1
sure bad poor act ensemble cast flat dialogue vincent r nebrida gutless direction laurice guillen,-0.15624999999999997,-1
reason see movie case masochism hour half blow,-0.16666666666666666,-1
whatever warning kid danger ouija board someone dispense advice film director,0.0,0
many merchandisedtothemax movie type time appear go recruit right band playlist costume star script handful smart joke much else,0.3,1
irwin scene fascinating movie whole cheap junk insult deathdefying effort,0.4333333333333333,1
routine action joke like cup tea pay get ready big shear,0.10000000000000002,1
one baaaaaaaaad movie,0.0,0
man leave screening say film well save private ryan,0.0,0
may mean internet short save ryan private,-0.10416666666666667,-1
windtalker nt beat one either,0.0,0
may puzzle ardent fan,0.0,0
start tart little lemon drop movie end bitter pill,-0.14375,-1
never feel anything character result film basically curiosity,0.0,0
unfamiliar mormon tradition may find single ward occasionally bewilder,-0.03571428571428571,-1
ritchie may novel thought head know pose madonna,0.0,0
story touch though quite enough emotional resonance variety incident sustain feature even minute feel bit long,-0.016666666666666666,-1
feel like work artist simply tired fighting fight put weight world shoulder play narrative form,-0.4,-1
admit semiamusing watch robert deniro belt jet jet way equally distasteful watch sing lyric tonight,-0.125,-1
whole mess boil transparently hypocritical work feel though try set woman liberation movement back year,0.00833333333333334,1
cast portray cartoon counterpart well quite frankly scoob shag nt eat enough film,0.0,0
old garbage hollywood try pass acceptable teen entertainment time,0.05,1
tv skitcom material fervently deposit big screen,0.0,0
lrb johnnie wai ka fai rrb sure find enthusiastic audience among american actionadventure buffs film interest may narrow attract crossover viewer,0.22500000000000003,1
ever movie upbeat ending feel like copout one,0.0,0
sorry mess director diabolical debut mad cow,-0.35833333333333334,-1
attempt nuance give capable cast drown director jon purdy sledgehammer sap,0.2,1
audacious ambition sabotage pomposity steven soderbergh space opera emerge numbingly dull experience,-0.2916666666666667,-1
despite strong performance never rise level telanovela,0.4333333333333333,1
picture maik firebrand turn savvy ad man would envious hijack heat revolution turn sale tool,0.0,0
feel slight extend short albeit one make smart kid class,0.015873015873015872,1
unspeakable course barely begin describe plot complication,0.05,1
vulgar optimistic title,-0.7,-2
actor pull stop nearly every scene diminish effect,0.1,1
character never change,0.0,0
last man last movie leave earth would tossup preside end cinema know another night delightful hand shadow,0.3333333333333333,1
welle groupiescholar peter bogdanovich take long time finally provide broadside publish giant william randolph hearst,-0.016666666666666666,-1
make mistake music industry criticize become slick watereddown almost lose make love first place,0.16666666666666666,1
even valiantly struggle remain interested least conscious could feel eyelid get heavy,-0.0375,-1
bad movie happen good actor,5.551115123125783e-17,1
boast eyecatche art direction forcefully quirky tone quickly wear limited welcome,0.2654761904761905,1
screenwriter dan schneider director shawn levy substitute volume primary color humor bite,0.4,1
oversexed time overwrought comedydrama offer little insight experience forty female single,-0.0863095238095238,-1
horrible movie could sprung great one one year bad cinematic tragedy,-0.22499999999999995,-1
starts smack hallmark hall fame four letter word throw generally hear television,0.05000000000000002,1
rarely film title serve dire warning,0.3,1
see benigni pinocchio public park grab kid run probably call police,0.0,0
animation competent gag quite funny jonah never shake oppressive morally superior goodforyou quality almost automatically accompany didactic entertainment,0.2375,1
pace film slow lrb obvious reason rrb become offputting,-0.15000000000000002,-1
mr wollter ms seldhal give strong convincing performance neither reach deep recess character unearth quake essence passion grief fear,0.033333333333333326,1
shafer feature nt offer much term plot act,0.2,1
role observer scene lawrence sound whiny defensive lifealtering experience make bitter less mature,0.05833333333333335,1
lrb rrb idea revolution compelling execution,0.3,1
film nt convince calvin jr barbershop represent sort beacon hope middle chicago south side,0.0,0
happen something go bump night nobody care,0.0,0
despite comic spark welcome collinwood never catch fire,0.525,2
director george hickenlooper success documentary sense story juvenile camera movement smack film school undergrad maudlin ending might gotten film school first place,0.075,1
show moment promise ultimately succumb cliche pat storytelle,0.0,0
even accept right frame mind provide much leniency,0.24285714285714285,1
body shaky uncertain film nevertheless touch raw nerve,-0.28205128205128205,-1
small moment flashback nt add much trite observation human condition,-0.016666666666666663,-1
lrb rrb stale retread original,-0.0625,-1
one thing sure george romero direct movie would nt take protagonist full hour determine order kill zombie must shoot head,0.31666666666666665,1
dance completist,0.0,0
spread thin leave actor well member commune short profound characterization,-0.10555555555555557,-1
would nt matter much arrogant richard pryor wannabe routine offensive puerile unimaginatively foulmouthe least funny,0.05000000000000001,1
locale remain far interesting story hand,0.3,1
yo day live meet electric boogaloo,0.13636363636363635,1
like original short story movie even hour twentysome minute long go nowhere,0.10833333333333334,1
little film slovenly do primitive technique ca nt really call animation,0.0062500000000000056,1
make minute feel like three hour,0.0,0
hawke film bore pretentious waste nearly two hour nt tell anything except chelsea hotel today populate whiny pathetic starving untalented artiste,-0.35,-1
aspire crack lunacy adventure buckaroo banzai thank astonishingly witless script end like adventure ford fairlane,0.5,1
reallife strongman ahola lacks charisma ability carry film admittedly broad shoulder,0.0625,1
title alone scare sane person away,0.0,0
low comedy nt come much low,0.0,0
appropriately cynical social commentary aside never quite ignite,-0.2833333333333333,-1
crap leash far polite scale lunatic height joe dante similarly style gremlin,-0.23333333333333336,-1
one depressing moviegoing experience think sit minute socalle comedy laugh,-0.15,-1
kind movie big scene man shoot cannon vat ice cream,0.3,1
let face nt many reason anyone would want see crossroad big fan teen pop kitten britney spear,0.16666666666666666,1
loud brash mainly unfunny high school comedy,0.056666666666666664,1
exceptionally dreary overwrought bit work every bit imperious katzenberg prince egypt,0.6666666666666666,2
movie resolutely cobble together old movie even use totally unnecessary prologue seem obligatory,-0.15000000000000002,-1
movie vision white american zealously spread puritanical brand christianity south sea islander one true believer could relish,0.11666666666666665,1
maid manhattan prove easy change sheet change hackneyed concept come dream romantic comedy,0.21666666666666667,1
fairly harmless ultimately lifeless featurelength afterschool special,0.3523809523809524,1
ca nt remember last time see movie want badly protagonist fail,-0.3999999999999999,-1
whole thing succeed make groggy,0.2,1
like jaglom film honestly affect seem contrive secondhand,0.25,1
one long numb action sequence make mostly routine stuff yuen give we,-0.012500000000000011,-1
forgettable goodhearte movie,-0.5,-1
film improbable feat,0.0,0
nt go straight video,0.2,1
exciting watch two lastplace basketball team play one another final day season,0.15,1
chateau less concerned cultural political issue dote eccentric character,-0.016666666666666663,-1
cruel inhuman cinematic punishment simultaneously degrade character star audience,-0.5,-1
fast slow,-0.05000000000000002,-1
racy offensive,0.0,0
much anything,0.2,1
great pity responsible nt cut loss retitle adventure directtovideo nash send proper home,0.22500000000000003,1
original gangster sweating bullet worry contract life,0.375,1
empty shell epic rather real deal,0.06666666666666667,1
could expect little human little less product,-0.13541666666666666,-1
instead use george lucy obvious difference ignite spark lawrence desperately look elsewhere seize george haplessness lucy personality tic,-0.3,-1
whether quit prove absorb american audience debatable,0.0,0
become bit mishmash tearjerker nt thriller wo nt,0.0,0
family togetherness take back seat interfamily rivalry workplace ambition whole subplot explanation even plot relevance,0.1,1
grant nt cary bullock nt katherine,0.0,0
like fish live long austin power goldmember unnecessary part kinda wrong place,-0.20340909090909093,-1
two tedious act light great scare good surprise end,0.35,1
shyamalan stop try please mom,0.0,0
entire movie need scented bath,0.0,0
sorry say seal deal arnold back,-0.25,-1
story trouble every day sketchy amount little preliminary note sciencefiction horror film movie fragmentary narrative style make piece story together frustrating difficult,-0.321875,-1
movie forget,0.0,0
insight dream world teen life electronic expression cyber culture film give quarter anyone seek pull cohesive story hour running time,0.0,0
enough bad movie mediocre,-0.3999999999999999,-1
performance overstate effect come selfparody,0.0,0
look good essentially empty,0.3,1
film never find tone several scene run long,-0.025,-1
idea interesting screenplay lag badly middle lurch notveryfunny comedy unconvincing dramatic lastminute action strongly reminiscent run lola run,0.03333333333333334,1
van wilder builtin audience among dry spring break still unconcerned ingest,-0.06666666666666665,-1
hard believe something short could flabby,-0.14583333333333334,-1
really need another film praise female selfsacrifice,0.1,1
major problem windtalker bulk movie center wrong character,-0.17916666666666667,-1
tennessee williams way oprah book club,0.0,0
verbally flatfoote emotionally predictable bland play like standard madefortv movie,-0.12222222222222223,-1
entire point shaggy dog story course go nowhere classic nowheresville every sense,0.08333333333333333,1
stale clichd fault,-0.5,-1
film busy hit assign mark take life,0.1,1
watch junk like induce kind abstract guilt pay due good book unread fine music never hear,0.3383333333333333,1
script feel start explore obvious voyeuristic potential hypertime back producer see gross spy kid,0.0,0
start witty sophisticated want love filmmaker yvan attal quickly write corner,0.4583333333333333,1
like hot hardwood prove man drag funny,0.13333333333333333,1
unfortunately contrive plot stereotype character woo overthetop instinct director undermine moral dilemma movie heart,-0.25,-1
witless utterly pointless,-0.25,-1
science fiction take advantage fact intend audience nt yet much science disservice audience genre,0.2,1
show mugging,0.0,0
represent something close nadir thrillerhorror genre,0.0,0
visually sumptuous intellectually stultify,0.15,1
featurelength film wear welcome tryingly title character,0.8,2
guilty pleasure well worth see unless want laugh,0.033333333333333326,1
sleepinduce thriller single twist everyone except character see come mile away,-0.07142857142857142,-1
spy kid sequel opening next week bother contemptible imitator star snl hasbeen act like yearold channel roberto benigni,0.0,0
rather leaden dull,-0.24583333333333335,-1
lack visual flair bounce bravado characterize well hiphop clip content recycle image character already tired year ago,-0.20000000000000004,-1
statham employ accent think suppose attempt hardass american sometimes lapse unhidden british,0.0,0
instead try bust blonde lrb digg rrb probe guy talent end movie bad,-0.3499999999999999,-1
initial strangeness inexorably give way rote sentimentality mystical tenderness become narrative expedience,0.0,0
de ayala require supply much energy film overall far staid subject matter,0.03333333333333335,1
dismally dull scifi comedy,-0.2916666666666667,-1
surely something wrong comedy belly laugh come selection outtake tack onto end credit,0.09999999999999999,1
one hear harry shearer go make debut film director one would hope well,0.0,0
lead give simply bland interesting,0.16666666666666669,1
lrb toback rrb fondness fancy splitscreen stutter edit pompous reference wittgenstein kirkegaard blend uneasily titillate material,0.0,0
adam sandler crazy night waste minute sandler voiceover hero columbia picture perverse idea animate holiday movie,-0.4,-1
essentially fatal attraction remade viewer diaper original release,0.1875,1
story get silly scarier go along,-0.5,-1
even harden voyeur would require patience job get interminable shapeless documentary swinging subculture,-0.1,-1
film hero bore innocence soon become questionable kind inexcusable dumb innocence,-0.09166666666666667,-1
singularly offputting romantic comedy,0.0,0
exercise biography hero worship,0.0,0
come whether tolerate leon barlow,0.0,0
ca nt,0.0,0
spirit season assign one bright shine star roberto benigni pinocchio guarantee wise man follow,0.7,2
check brain secret agent decoder ring door nt want think much go,-0.1,-1
movie entertainment value much depend well like chris rock,0.2,1
movie seem motivated desire match mortarboard dead poet society good hunting story,0.24999999999999997,1
culture clash comedy half clever think,0.0,0
logic greek anyone predispose movie rude crude humor,-0.3333333333333333,-1
selfaware movie go cletis tout,0.0,0
clever enough though thin writing prove undo,-0.07777777777777779,-1
